FOF_FFAS110A311,Q,202401,5761836
FOF_FFAS110A315,Q,202401,60464
FOF_FFAS110A317,Q,202401,22109
FOF_FFAS110A320,Q,202401,0
FOF_FFAS110A334,Q,202401,760549
FOF_FFAS110A330,Q,202401,8083
FOF_FFAS110A331,Q,202401,8081
FOF_FFAS110A333,Q,202401,2
FOF_FFAS110A318,Q,202401,752466
FOF_FFAS110A500,Q,202401,101
FOF_FFAS110A520,Q,202401,6154
FOF_FFAS110A540,Q,202401,50210
FOF_FFAS110A550,Q,202401,78701
FOF_FFAS110A555,Q,202401,78701
FOF_FFAS110A600,Q,202401,52066
FOF_FFAS110A900,Q,202401,7969464
FOF_FFAS110L100,Q,202401,7024974
FOF_FFAS110L110,Q,202401,1256051
FOF_FFAS110L120,Q,202401,5611820
FOF_FFAS110L130,Q,202401,157103
FOF_FFAS110L200,Q,202401,42586
FOF_FFAS110L220,Q,202401,0
FOF_FFAS110L280,Q,202401,42586
FOF_FFAS110L334,Q,202401,1
FOF_FFAS110L330,Q,202401,1
FOF_FFAS110L333,Q,202401,1
FOF_FFAS110L500,Q,202401,0
FOF_FFAS110L520,Q,202401,5327
FOF_FFAS110L550,Q,202401,378369
FOF_FFAS110L600,Q,202401,71
FOF_FFAS110L700,Q,202401,518136
FOF_FFAS110L900,Q,202401,7969464
FOF_FFAS120A100,Q,202401,7046466
FOF_FFAS120A110,Q,202401,102948
FOF_FFAS120A120,Q,202401,5219623
FOF_FFAS120A140,Q,202401,182320
FOF_FFAS120A150,Q,202401,1434246
FOF_FFAS120A160,Q,202401,5001
FOF_FFAS120A170,Q,202401,102328
FOF_FFAS120A190,Q,202401,0
FOF_FFAS120A200,Q,202401,9602681
FOF_FFAS120A220,Q,202401,170621
FOF_FFAS120A240,Q,202401,9123924
FOF_FFAS120A241,Q,202401,1938670
FOF_FFAS120A242,Q,202401,187318
FOF_FFAS120A243,Q,202401,6997936
FOF_FFAS120A250,Q,202401,68484
FOF_FFAS120A280,Q,202401,239652
FOF_FFAS120A300,Q,202401,2820562
FOF_FFAS120A310,Q,202401,359882
FOF_FFAS120A311,Q,202401,957493
FOF_FFAS120A312,Q,202401,452902
FOF_FFAS120A313,Q,202401,244456
FOF_FFAS120A314,Q,202401,14859
FOF_FFAS120A315,Q,202401,414940
FOF_FFAS120A316,Q,202401,148203
FOF_FFAS120A317,Q,202401,52561
FOF_FFAS120A319,Q,202401,58852
FOF_FFAS120A320,Q,202401,116414
FOF_FFAS120A334,Q,202401,1402588
FOF_FFAS120A330,Q,202401,465335
FOF_FFAS120A331,Q,202401,364177
FOF_FFAS120A332,Q,202401,0
FOF_FFAS120A333,Q,202401,101158
FOF_FFAS120A318,Q,202401,937253
FOF_FFAS120A400,Q,202401,274
FOF_FFAS120A401,Q,202401,274
FOF_FFAS120A340,Q,202401,1199596
FOF_FFAS120A341,Q,202401,1075129
FOF_FFAS120A342,Q,202401,124467
FOF_FFAS120A500,Q,202401,137225
FOF_FFAS120A520,Q,202401,54202
FOF_FFAS120A530,Q,202401,267542
FOF_FFAS120A540,Q,202401,1494052
FOF_FFAS120A550,Q,202401,226676
FOF_FFAS120A600,Q,202401,160514
FOF_FFAS120A900,Q,202401,24412378
FOF_FFAS120L100,Q,202401,17288727
FOF_FFAS120L140,Q,202401,10343647
FOF_FFAS120L150,Q,202401,6286072
FOF_FFAS120L160,Q,202401,288115
FOF_FFAS120L170,Q,202401,370893
FOF_FFAS120L200,Q,202401,4385926
FOF_FFAS120L210,Q,202401,1063412
FOF_FFAS120L220,Q,202401,216511
FOF_FFAS120L240,Q,202401,659948
FOF_FFAS120L243,Q,202401,659948
FOF_FFAS120L250,Q,202401,10881
FOF_FFAS120L260,Q,202401,1406450
FOF_FFAS120L270,Q,202401,18441
FOF_FFAS120L280,Q,202401,1010283
FOF_FFAS120L300,Q,202401,375091
FOF_FFAS120L314,Q,202401,49346
FOF_FFAS120L315,Q,202401,18070
FOF_FFAS120L316,Q,202401,61078
FOF_FFAS120L317,Q,202401,3734
FOF_FFAS120L319,Q,202401,242863
FOF_FFAS120L334,Q,202401,738359
FOF_FFAS120L330,Q,202401,738359
FOF_FFAS120L331,Q,202401,124888
FOF_FFAS120L332,Q,202401,502950
FOF_FFAS120L333,Q,202401,110521
FOF_FFAS120L400,Q,202401,-46705
FOF_FFAS120L405,Q,202401,-46705
FOF_FFAS120L340,Q,202401,1218320
FOF_FFAS120L341,Q,202401,1086949
FOF_FFAS120L342,Q,202401,131371
FOF_FFAS120L500,Q,202401,59252
FOF_FFAS120L520,Q,202401,48178
FOF_FFAS120L550,Q,202401,126026
FOF_FFAS120L600,Q,202401,426588
FOF_FFAS120L700,Q,202401,-207384
FOF_FFAS120L900,Q,202401,24412378
FOF_FFAS121A100,Q,202401,7046466
FOF_FFAS121A110,Q,202401,102948
FOF_FFAS121A120,Q,202401,5219623
FOF_FFAS121A140,Q,202401,182320
FOF_FFAS121A150,Q,202401,1434246
FOF_FFAS121A160,Q,202401,5001
FOF_FFAS121A170,Q,202401,102328
FOF_FFAS121A190,Q,202401,0
FOF_FFAS121A200,Q,202401,9430542
FOF_FFAS121A220,Q,202401,126321
FOF_FFAS121A240,Q,202401,8996107
FOF_FFAS121A241,Q,202401,1936395
FOF_FFAS121A242,Q,202401,184679
FOF_FFAS121A243,Q,202401,6875033
FOF_FFAS121A250,Q,202401,68484
FOF_FFAS121A280,Q,202401,239630
FOF_FFAS121A300,Q,202401,2766369
FOF_FFAS121A310,Q,202401,359882
FOF_FFAS121A311,Q,202401,957493
FOF_FFAS121A312,Q,202401,452902
FOF_FFAS121A313,Q,202401,244456
FOF_FFAS121A314,Q,202401,14859
FOF_FFAS121A315,Q,202401,414940
FOF_FFAS121A316,Q,202401,148203
FOF_FFAS121A317,Q,202401,52561
FOF_FFAS121A319,Q,202401,22723
FOF_FFAS121A320,Q,202401,98350
FOF_FFAS121A334,Q,202401,1402588
FOF_FFAS121A330,Q,202401,465335
FOF_FFAS121A331,Q,202401,364177
FOF_FFAS121A332,Q,202401,0
FOF_FFAS121A333,Q,202401,101158
FOF_FFAS121A318,Q,202401,937253
FOF_FFAS121A400,Q,202401,274
FOF_FFAS121A401,Q,202401,274
FOF_FFAS121A340,Q,202401,1199596
FOF_FFAS121A341,Q,202401,1075129
FOF_FFAS121A342,Q,202401,124467
FOF_FFAS121A500,Q,202401,137225
FOF_FFAS121A520,Q,202401,54202
FOF_FFAS121A530,Q,202401,267542
FOF_FFAS121A540,Q,202401,1488571
FOF_FFAS121A550,Q,202401,226676
FOF_FFAS121A600,Q,202401,145027
FOF_FFAS121A900,Q,202401,24165078
FOF_FFAS121L100,Q,202401,17288727
FOF_FFAS121L140,Q,202401,10343647
FOF_FFAS121L150,Q,202401,6286072
FOF_FFAS121L160,Q,202401,288115
FOF_FFAS121L170,Q,202401,370893
FOF_FFAS121L200,Q,202401,4370931
FOF_FFAS121L210,Q,202401,1063412
FOF_FFAS121L220,Q,202401,216511
FOF_FFAS121L240,Q,202401,644953
FOF_FFAS121L243,Q,202401,644953
FOF_FFAS121L250,Q,202401,10881
FOF_FFAS121L260,Q,202401,1406450
FOF_FFAS121L270,Q,202401,18441
FOF_FFAS121L280,Q,202401,1010283
FOF_FFAS121L300,Q,202401,132228
FOF_FFAS121L314,Q,202401,49346
FOF_FFAS121L315,Q,202401,18070
FOF_FFAS121L316,Q,202401,61078
FOF_FFAS121L317,Q,202401,3734
FOF_FFAS121L334,Q,202401,738359
FOF_FFAS121L330,Q,202401,738359
FOF_FFAS121L331,Q,202401,124888
FOF_FFAS121L332,Q,202401,502950
FOF_FFAS121L333,Q,202401,110521
FOF_FFAS121L400,Q,202401,-46705
FOF_FFAS121L405,Q,202401,-46705
FOF_FFAS121L340,Q,202401,1218320
FOF_FFAS121L341,Q,202401,1086949
FOF_FFAS121L342,Q,202401,131371
FOF_FFAS121L500,Q,202401,59252
FOF_FFAS121L520,Q,202401,48178
FOF_FFAS121L550,Q,202401,126026
FOF_FFAS121L600,Q,202401,426588
FOF_FFAS121L700,Q,202401,-196826
FOF_FFAS121L900,Q,202401,24165078
FOF_FFAS122A100,Q,202401,3701135
FOF_FFAS122A110,Q,202401,75447
FOF_FFAS122A120,Q,202401,3575983
FOF_FFAS122A140,Q,202401,3969
FOF_FFAS122A150,Q,202401,0
FOF_FFAS122A160,Q,202401,993
FOF_FFAS122A170,Q,202401,44743
FOF_FFAS122A200,Q,202401,7028679
FOF_FFAS122A220,Q,202401,59019
FOF_FFAS122A240,Q,202401,6858858
FOF_FFAS122A241,Q,202401,1479063
FOF_FFAS122A242,Q,202401,120052
FOF_FFAS122A243,Q,202401,5259743
FOF_FFAS122A280,Q,202401,110802
FOF_FFAS122A300,Q,202401,1316172
FOF_FFAS122A310,Q,202401,347594
FOF_FFAS122A311,Q,202401,205522
FOF_FFAS122A312,Q,202401,268739
FOF_FFAS122A313,Q,202401,138159
FOF_FFAS122A314,Q,202401,7234
FOF_FFAS122A315,Q,202401,129032
FOF_FFAS122A316,Q,202401,77472
FOF_FFAS122A317,Q,202401,41143
FOF_FFAS122A319,Q,202401,20712
FOF_FFAS122A320,Q,202401,80565
FOF_FFAS122A334,Q,202401,507973
FOF_FFAS122A330,Q,202401,298814
FOF_FFAS122A331,Q,202401,289428
FOF_FFAS122A333,Q,202401,9386
FOF_FFAS122A318,Q,202401,209159
FOF_FFAS122A400,Q,202401,274
FOF_FFAS122A401,Q,202401,274
FOF_FFAS122A340,Q,202401,1199596
FOF_FFAS122A341,Q,202401,1075129
FOF_FFAS122A342,Q,202401,124467
FOF_FFAS122A500,Q,202401,107502
FOF_FFAS122A520,Q,202401,40507
FOF_FFAS122A530,Q,202401,263037
FOF_FFAS122A540,Q,202401,589855
FOF_FFAS122A550,Q,202401,214218
FOF_FFAS122A600,Q,202401,96079
FOF_FFAS122A900,Q,202401,15065027
FOF_FFAS122L100,Q,202401,10152306
FOF_FFAS122L140,Q,202401,7392043
FOF_FFAS122L150,Q,202401,2259155
FOF_FFAS122L160,Q,202401,243115
FOF_FFAS122L170,Q,202401,257993
FOF_FFAS122L200,Q,202401,2929014
FOF_FFAS122L210,Q,202401,908632
FOF_FFAS122L220,Q,202401,166121
FOF_FFAS122L240,Q,202401,583943
FOF_FFAS122L243,Q,202401,583943
FOF_FFAS122L260,Q,202401,645109
FOF_FFAS122L270,Q,202401,17962
FOF_FFAS122L280,Q,202401,607247
FOF_FFAS122L300,Q,202401,81829
FOF_FFAS122L314,Q,202401,0
FOF_FFAS122L315,Q,202401,17097
FOF_FFAS122L316,Q,202401,61078
FOF_FFAS122L317,Q,202401,3654
FOF_FFAS122L334,Q,202401,561920
FOF_FFAS122L330,Q,202401,561920
FOF_FFAS122L331,Q,202401,66066
FOF_FFAS122L332,Q,202401,495854
FOF_FFAS122L400,Q,202401,-46705
FOF_FFAS122L405,Q,202401,-46705
FOF_FFAS122L340,Q,202401,1218320
FOF_FFAS122L341,Q,202401,1086949
FOF_FFAS122L342,Q,202401,131371
FOF_FFAS122L500,Q,202401,35421
FOF_FFAS122L520,Q,202401,35051
FOF_FFAS122L550,Q,202401,115859
FOF_FFAS122L600,Q,202401,345325
FOF_FFAS122L700,Q,202401,-363313
FOF_FFAS122L900,Q,202401,15065027
FOF_FFAS123A100,Q,202401,517898
FOF_FFAS123A110,Q,202401,17
FOF_FFAS123A120,Q,202401,499438
FOF_FFAS123A140,Q,202401,598
FOF_FFAS123A150,Q,202401,4709
FOF_FFAS123A160,Q,202401,0
FOF_FFAS123A170,Q,202401,13136
FOF_FFAS123A200,Q,202401,329961
FOF_FFAS123A220,Q,202401,32641
FOF_FFAS123A240,Q,202401,266128
FOF_FFAS123A242,Q,202401,4655
FOF_FFAS123A243,Q,202401,261473
FOF_FFAS123A280,Q,202401,31192
FOF_FFAS123A300,Q,202401,5956
FOF_FFAS123A310,Q,202401,801
FOF_FFAS123A311,Q,202401,90
FOF_FFAS123A312,Q,202401,0
FOF_FFAS123A313,Q,202401,471
FOF_FFAS123A314,Q,202401,0
FOF_FFAS123A315,Q,202401,2341
FOF_FFAS123A317,Q,202401,0
FOF_FFAS123A319,Q,202401,45
FOF_FFAS123A320,Q,202401,2208
FOF_FFAS123A334,Q,202401,86
FOF_FFAS123A330,Q,202401,11
FOF_FFAS123A331,Q,202401,11
FOF_FFAS123A318,Q,202401,75
FOF_FFAS123A500,Q,202401,4653
FOF_FFAS123A520,Q,202401,2013
FOF_FFAS123A540,Q,202401,30064
FOF_FFAS123A550,Q,202401,7086
FOF_FFAS123A600,Q,202401,7500
FOF_FFAS123A900,Q,202401,905217
FOF_FFAS123L100,Q,202401,179127
FOF_FFAS123L140,Q,202401,36241
FOF_FFAS123L150,Q,202401,70354
FOF_FFAS123L160,Q,202401,20598
FOF_FFAS123L170,Q,202401,51934
FOF_FFAS123L200,Q,202401,661506
FOF_FFAS123L210,Q,202401,971
FOF_FFAS123L220,Q,202401,19782
FOF_FFAS123L240,Q,202401,205
FOF_FFAS123L243,Q,202401,205
FOF_FFAS123L260,Q,202401,627160
FOF_FFAS123L270,Q,202401,479
FOF_FFAS123L280,Q,202401,12909
FOF_FFAS123L300,Q,202401,80
FOF_FFAS123L317,Q,202401,80
FOF_FFAS123L500,Q,202401,20130
FOF_FFAS123L520,Q,202401,2522
FOF_FFAS123L550,Q,202401,10119
FOF_FFAS123L600,Q,202401,13329
FOF_FFAS123L700,Q,202401,18404
FOF_FFAS123L900,Q,202401,905217
FOF_FFAS124A100,Q,202401,1407069
FOF_FFAS124A110,Q,202401,5611
FOF_FFAS124A120,Q,202401,194463
FOF_FFAS124A140,Q,202401,64930
FOF_FFAS124A150,Q,202401,1141567
FOF_FFAS124A160,Q,202401,0
FOF_FFAS124A170,Q,202401,498
FOF_FFAS124A200,Q,202401,539974
FOF_FFAS124A220,Q,202401,3260
FOF_FFAS124A240,Q,202401,536714
FOF_FFAS124A241,Q,202401,119127
FOF_FFAS124A242,Q,202401,9104
FOF_FFAS124A243,Q,202401,408483
FOF_FFAS124A280,Q,202401,0
FOF_FFAS124A300,Q,202401,286639
FOF_FFAS124A310,Q,202401,2377
FOF_FFAS124A311,Q,202401,157303
FOF_FFAS124A312,Q,202401,19971
FOF_FFAS124A313,Q,202401,6992
FOF_FFAS124A314,Q,202401,278
FOF_FFAS124A315,Q,202401,58217
FOF_FFAS124A316,Q,202401,32737
FOF_FFAS124A317,Q,202401,8
FOF_FFAS124A319,Q,202401,1373
FOF_FFAS124A320,Q,202401,7383
FOF_FFAS124A334,Q,202401,189020
FOF_FFAS124A330,Q,202401,108295
FOF_FFAS124A331,Q,202401,28632
FOF_FFAS124A333,Q,202401,79663
FOF_FFAS124A318,Q,202401,80725
FOF_FFAS124A500,Q,202401,14688
FOF_FFAS124A520,Q,202401,2850
FOF_FFAS124A530,Q,202401,3041
FOF_FFAS124A540,Q,202401,428517
FOF_FFAS124A550,Q,202401,2755
FOF_FFAS124A600,Q,202401,10889
FOF_FFAS124A900,Q,202401,2885442
FOF_FFAS124L100,Q,202401,2412384
FOF_FFAS124L140,Q,202401,580135
FOF_FFAS124L150,Q,202401,1767008
FOF_FFAS124L160,Q,202401,10569
FOF_FFAS124L170,Q,202401,54672
FOF_FFAS124L200,Q,202401,255779
FOF_FFAS124L210,Q,202401,27345
FOF_FFAS124L220,Q,202401,24288
FOF_FFAS124L240,Q,202401,26896
FOF_FFAS124L243,Q,202401,26896
FOF_FFAS124L260,Q,202401,134181
FOF_FFAS124L280,Q,202401,43069
FOF_FFAS124L300,Q,202401,3765
FOF_FFAS124L314,Q,202401,3765
FOF_FFAS124L316,Q,202401,0
FOF_FFAS124L334,Q,202401,84745
FOF_FFAS124L330,Q,202401,84745
FOF_FFAS124L333,Q,202401,84745
FOF_FFAS124L500,Q,202401,947
FOF_FFAS124L520,Q,202401,2754
FOF_FFAS124L550,Q,202401,0
FOF_FFAS124L600,Q,202401,62072
FOF_FFAS124L700,Q,202401,62996
FOF_FFAS124L900,Q,202401,2885442
FOF_FFAS125A100,Q,202401,1420364
FOF_FFAS125A110,Q,202401,21873
FOF_FFAS125A120,Q,202401,949739
FOF_FFAS125A140,Q,202401,112823
FOF_FFAS125A150,Q,202401,287970
FOF_FFAS125A160,Q,202401,4008
FOF_FFAS125A170,Q,202401,43951
FOF_FFAS125A190,Q,202401,0
FOF_FFAS125A200,Q,202401,1531928
FOF_FFAS125A220,Q,202401,31401
FOF_FFAS125A240,Q,202401,1334407
FOF_FFAS125A241,Q,202401,338205
FOF_FFAS125A242,Q,202401,50868
FOF_FFAS125A243,Q,202401,945334
FOF_FFAS125A250,Q,202401,68484
FOF_FFAS125A280,Q,202401,97636
FOF_FFAS125A300,Q,202401,1157602
FOF_FFAS125A310,Q,202401,9110
FOF_FFAS125A311,Q,202401,594578
FOF_FFAS125A312,Q,202401,164192
FOF_FFAS125A313,Q,202401,98834
FOF_FFAS125A314,Q,202401,7347
FOF_FFAS125A315,Q,202401,225350
FOF_FFAS125A316,Q,202401,37994
FOF_FFAS125A317,Q,202401,11410
FOF_FFAS125A319,Q,202401,593
FOF_FFAS125A320,Q,202401,8194
FOF_FFAS125A334,Q,202401,705509
FOF_FFAS125A330,Q,202401,58215
FOF_FFAS125A331,Q,202401,46106
FOF_FFAS125A332,Q,202401,0
FOF_FFAS125A333,Q,202401,12109
FOF_FFAS125A318,Q,202401,647294
FOF_FFAS125A500,Q,202401,10382
FOF_FFAS125A520,Q,202401,8832
FOF_FFAS125A530,Q,202401,1464
FOF_FFAS125A540,Q,202401,440135
FOF_FFAS125A550,Q,202401,2617
FOF_FFAS125A600,Q,202401,30559
FOF_FFAS125A900,Q,202401,5309392
FOF_FFAS125L100,Q,202401,4544910
FOF_FFAS125L140,Q,202401,2335228
FOF_FFAS125L150,Q,202401,2189555
FOF_FFAS125L160,Q,202401,13833
FOF_FFAS125L170,Q,202401,6294
FOF_FFAS125L200,Q,202401,524632
FOF_FFAS125L210,Q,202401,126464
FOF_FFAS125L220,Q,202401,6320
FOF_FFAS125L240,Q,202401,33909
FOF_FFAS125L243,Q,202401,33909
FOF_FFAS125L250,Q,202401,10881
FOF_FFAS125L280,Q,202401,347058
FOF_FFAS125L300,Q,202401,46554
FOF_FFAS125L314,Q,202401,45581
FOF_FFAS125L315,Q,202401,973
FOF_FFAS125L316,Q,202401,0
FOF_FFAS125L334,Q,202401,91694
FOF_FFAS125L330,Q,202401,91694
FOF_FFAS125L331,Q,202401,58822
FOF_FFAS125L332,Q,202401,7096
FOF_FFAS125L333,Q,202401,25776
FOF_FFAS125L500,Q,202401,2754
FOF_FFAS125L520,Q,202401,7851
FOF_FFAS125L550,Q,202401,48
FOF_FFAS125L600,Q,202401,5862
FOF_FFAS125L700,Q,202401,85087
FOF_FFAS125L900,Q,202401,5309392
FOF_FFAS127A200,Q,202401,172139
FOF_FFAS127A220,Q,202401,44300
FOF_FFAS127A240,Q,202401,127817
FOF_FFAS127A241,Q,202401,2275
FOF_FFAS127A242,Q,202401,2639
FOF_FFAS127A243,Q,202401,122903
FOF_FFAS127A280,Q,202401,22
FOF_FFAS127A300,Q,202401,54193
FOF_FFAS127A310,Q,202401,0
FOF_FFAS127A311,Q,202401,0
FOF_FFAS127A312,Q,202401,0
FOF_FFAS127A313,Q,202401,0
FOF_FFAS127A315,Q,202401,0
FOF_FFAS127A319,Q,202401,36129
FOF_FFAS127A320,Q,202401,18064
FOF_FFAS127A334,Q,202401,0
FOF_FFAS127A330,Q,202401,0
FOF_FFAS127A331,Q,202401,0
FOF_FFAS127A540,Q,202401,5481
FOF_FFAS127A550,Q,202401,0
FOF_FFAS127A600,Q,202401,15487
FOF_FFAS127A900,Q,202401,247300
FOF_FFAS127L200,Q,202401,14995
FOF_FFAS127L220,Q,202401,0
FOF_FFAS127L240,Q,202401,14995
FOF_FFAS127L243,Q,202401,14995
FOF_FFAS127L300,Q,202401,242863
FOF_FFAS127L319,Q,202401,242863
FOF_FFAS127L700,Q,202401,-10558
FOF_FFAS127L900,Q,202401,247300
FOF_FFAS160A100,Q,202401,25655
FOF_FFAS160A140,Q,202401,8326
FOF_FFAS160A160,Q,202401,1162
FOF_FFAS160A170,Q,202401,16167
FOF_FFAS160A200,Q,202401,231929
FOF_FFAS160A220,Q,202401,219086
FOF_FFAS160A280,Q,202401,12843
FOF_FFAS160A300,Q,202401,375532
FOF_FFAS160A310,Q,202401,22822
FOF_FFAS160A311,Q,202401,164541
FOF_FFAS160A312,Q,202401,13749
FOF_FFAS160A313,Q,202401,14357
FOF_FFAS160A314,Q,202401,683
FOF_FFAS160A315,Q,202401,47476
FOF_FFAS160A316,Q,202401,27919
FOF_FFAS160A317,Q,202401,51318
FOF_FFAS160A319,Q,202401,23852
FOF_FFAS160A320,Q,202401,8815
FOF_FFAS160A334,Q,202401,1309485
FOF_FFAS160A330,Q,202401,1147130
FOF_FFAS160A331,Q,202401,1147130
FOF_FFAS160A318,Q,202401,162355
FOF_FFAS160A340,Q,202401,12760
FOF_FFAS160A341,Q,202401,10405
FOF_FFAS160A342,Q,202401,2355
FOF_FFAS160A520,Q,202401,210479
FOF_FFAS160A540,Q,202401,1552923
FOF_FFAS160A550,Q,202401,0
FOF_FFAS160A600,Q,202401,0
FOF_FFAS160A900,Q,202401,3718763
FOF_FFAS160L200,Q,202401,0
FOF_FFAS160L280,Q,202401,0
FOF_FFAS160L300,Q,202401,0
FOF_FFAS160L334,Q,202401,3437287
FOF_FFAS160L318,Q,202401,3437287
FOF_FFAS160L340,Q,202401,13112
FOF_FFAS160L341,Q,202401,11919
FOF_FFAS160L342,Q,202401,1193
FOF_FFAS160L520,Q,202401,268364
FOF_FFAS160L700,Q,202401,0
FOF_FFAS160L900,Q,202401,3718763
FOF_FFAS161A100,Q,202401,6331
FOF_FFAS161A140,Q,202401,6331
FOF_FFAS161A160,Q,202401,0
FOF_FFAS161A170,Q,202401,0
FOF_FFAS161A200,Q,202401,76668
FOF_FFAS161A220,Q,202401,76668
FOF_FFAS161A280,Q,202401,0
FOF_FFAS161A300,Q,202401,114274
FOF_FFAS161A310,Q,202401,12986
FOF_FFAS161A311,Q,202401,0
FOF_FFAS161A312,Q,202401,5993
FOF_FFAS161A313,Q,202401,8064
FOF_FFAS161A314,Q,202401,283
FOF_FFAS161A315,Q,202401,16661
FOF_FFAS161A316,Q,202401,4531
FOF_FFAS161A317,Q,202401,47766
FOF_FFAS161A319,Q,202401,9785
FOF_FFAS161A320,Q,202401,8205
FOF_FFAS161A334,Q,202401,0
FOF_FFAS161A330,Q,202401,0
FOF_FFAS161A340,Q,202401,0
FOF_FFAS161A341,Q,202401,0
FOF_FFAS161A342,Q,202401,0
FOF_FFAS161A520,Q,202401,5
FOF_FFAS161A540,Q,202401,0
FOF_FFAS161A600,Q,202401,0
FOF_FFAS161A900,Q,202401,197278
FOF_FFAS161L200,Q,202401,0
FOF_FFAS161L280,Q,202401,0
FOF_FFAS161L300,Q,202401,0
FOF_FFAS161L334,Q,202401,193261
FOF_FFAS161L318,Q,202401,193261
